file,sheet,name,size,pack,retail_raw,retail_num,whole_raw,whole_num,cost_case_raw,cost_unit_raw,cost_unit_num,date
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",น้ำติ่งฟงลิ้นจี่,,1*12,76,76.0,890,890.0,863,71.92(69),71.92,28-5-68
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",น้ำติ่งฟงราสเบอรี่,,1*12,76,76.0,890,890.0,863,71.92(69),71.92,28-5-68
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",น้ำติ่งฟงบลูเลมอน,,1*12,76,76.0,890,890.0,863,71.92(69),71.92,28-5-68
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",น้ำติ่งฟงบลูฮาย,,1*12,76,76.0,890,890.0,863,71.92(69),71.92,28-5-68
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",น้ำติ่งฟงองุ่น,,1*12,76,76.0,890,890.0,863,71.92(69),71.92,28-5-68
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",น้ำติ่งฟงแคนตาลูป,,1*12,76,76.0,890,890.0,863,71.92(69),71.92,28-5-68
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",น้ำติ่งฟงกีวี,,1*12,76,76.0,890,890.0,863,71.92(69),71.92,28-5-68
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",น้ำติ่งฟงส้ม,,1*12,76,76.0,890,890.0,863,71.92(69),71.92,28-5-68
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",น้ำติ่งฟงสับปะรด,,1*12,76,76.0,890,890.0,863,71.92(69),71.92,28-5-68
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",น้ำติ่งน้ำผึ้งมะนาว,,1*12,76,76.0,890,890.0,863,71.92(69),71.92,28-5-68
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",น้ำติ่งฟงเสาวรส,,1*12,76,76.0,890,890.0,863,71.92(69),71.92,28-5-68
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",น้ำติ่งฟงมะพร้าว,,1*12,76,76.0,890,890.0,863,71.92(69),71.92,28-5-68
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",น้ำติ่งฟงแตงโม,,1*12,76,76.0,890,890.0,863,71.92(69),71.92,28-5-68
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",น้ำติ่งฟงมะม่วง,,1*12,76,76.0,890,890.0,863,71.92(69),71.92,28-5-68
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",น้ำติ่งฟงแอปเปื้ลเขียว,,1*12,76,76.0,890,890.0,863,71.92(69),71.92,28-5-68
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",น้ำติ่งฟงมะนาว,,1*12,76,76.0,890,890.0,863,71.92(69),71.92,28-5-68
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",น้ำติ่งฟงพันซ์แดง,,1*12,76,76.0,890,890.0,863,71.92(69),71.92,28-5-68
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",น้ำติ่งฟงโคล่า,,1*12,69,69.0,805,805.0,789,66(63.25),66.0,11-2-66
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",น้ำติ่งฟงโยเกิร์ต,,1*12,86,86.0,1020,1020.0,987.6,82.30(79.3),82.3,28-5-68
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",น้ำติ่งฟงบราวซูกา,,1*12,78,78.0,915,915.0,888,74(71.42),74.0,6-8-66
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",น้ำติ่งฟงคาราเมล,,1*12,78,78.0,915,915.0,887,74(71.42),74.0,6-8-66
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",น้ำติ่งฟงคาราเมล,ขนาด,บรรจุ,ราคา,,ราคา,,ทุน,ทุน,,วันที่
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",น้ำติ่งฟงสตรอเบอรี่,,1*12,72,72.0,840,840.0,820,68.33,68.33,22-11-68
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",น้ำติ่งฟงมะนาว,,1*12,72,72.0,840,840.0,820,68.33,68.33,22-11-68
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",น้ำติ่งฟงโคล่า,,1*12,65,65.0,775,775.0,749,62.42,62.42,22-11-68
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",น้ำติ่งฟงโยเกิร์ต,,1*12,83,83.0,965,965.0,946,78.83,78.83,22-11-68
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",น้ำติ่งฟงบราวซูกา,,1*12,75,75.0,865,865.0,847,70.58,70.58,22-11-68
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",น้ำติ่งฟงคาราเมล,,1*12,75,75.0,865,865.0,847,70.58,70.58,22-11-68
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",ไข่มุกดำตรากวาง,1กก.,1*18ถุง,37,37.0,ลัง600,600.0,571,31.72,31.72,1965-09-15 00:00:00
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",บุกเฉาก๊วยเฉากี๊ เฉากี๊,900ก.,1*12ถุง,65,65.0,ลัง 690,690.0,655,54.59,54.59,17-9-65
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",คอนเฟล็คซันเกรท,1กก.,1*10,185,185.0,,,ลัง 1685,168.5,168.5,17-9-65
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",บิสกิตแผ่นดำ(โอรีโอ),460ก.,1*16,70,70.0,,,ลัง935,58.44,58.44,31-8-65
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",ผงเฟรปเป้The Frappe,500ก.,1*20ถุง,155,155.0,ลัง 2990,2990.0,ลัง 2790,139.5,139.5,3-10-66
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",มุกตรากวาง,1กก.,1*18ถุง,35,35.0,ลัง 600,600.0,ลัง 600,33.33,33.33,2-4-68
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",จำเป็นขายราคาใหม่,,,32,32.0,ลัง  520,520.0,(50)ลัง495,,,6-68
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",เฉาก๊วย(ไทยเชฟ),1กก,1*20ถุง,45,45.0,ลัง 860,860.0,830,ห่อ 41.50,41.5,2-3-69
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",ลูกตาล(ไทยเชฟ),1กก,1*20ถุง,40,40.0,ลัง 660,660.0,640,ห่อ 32,32.0,7-4-69
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",วุ้นมะพร้าวขาว(ไทยเชฟ),1กก,1*20ถุง,40,40.0,ลัง 660(740),660.0,640(ใหม่715),ห่อ 32(35.75,32.0,7-4--69
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",วุ้นมะพร้าวใบเตย(ไทยเชฟ),1กก,1*20ถุง,40,40.0,ลัง 660,660.0,640,ห่อ 32,32.0,7-4-69
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",วุ้นมะพร้าวตุ๊กตา-ขาว,1กก,1*20ถุง,40,40.0,ลัง 670,670.0,650,ห่อ 32.50,32.5,
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",วุ้นมะพร้าวตุ๊กตา-สตรอ,1กก,1*20ถุง,40,40.0,ลัง 670,670.0,650,ห่อ 32.50,32.5,
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",วุ้นมะพร้าวตุ๊กตา-แคนตาลูป,1กก,1*20ถุง,40,40.0,ลัง 670,670.0,650,ห่อ 32.50,32.5,
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",ลูกตาล(หทัยฟู้ด061-4294561,1กก,1*15ถุง,40,40.0,ลัง 530,530.0,510,ห่อ 34,34.0,29-9-68
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",วุ้นมะพร้าวขาวหทัย,1กก,1*15ถุง,35,35.0,ลัง 500,500.0,480,ห่อ 32,32.0,29-9-68
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",วุ้นมะพร้าวกลิ่นใบเตย,1กก,1*15ถุง,35,35.0,ลัง 500,500.0,480,ห่อ 32,32.0,29-9-68
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",ไข่มุกดำ,ขนาด,บรรจุ,ราคา,,ราคา,,ทุน,ทุน,,วันที่
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",ไข่มุกดำตราเชอรี่,1กก.,1*18ถุง,32,32.0,520,520.0,460,25.55,25.55,1958-12-19 00:00:00
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",บุกฟรุตสลัด 3 สี,1กก.,1*20ถุง,,,,,600,30,30.0,6-5-58
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",ม้วนซีลส้มลาย 3,ม้วน,1*6ม้วน,650,650.0,3600,3600.0,3300,550,550.0,21-8-58
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",แก๊สโมซ่า,,1*36กล่อง,125,125.0,ลัง 4280,4280.0,4000,111,111.0,30-11-66
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",ผงเผือกหอม,150ก.,1*48ถุง,32,32.0,โหล 375,375.0,1355,28.23,28.23,1966-04-22 00:00:00
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",ผงนมสด,150ก.,1*48ถุง,32,32.0,โหล 375,375.0,1355,28.23,28.23,1966-11-30 00:00:00
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",ผงชาหอม,180ก.,1*60ถุง,32,32.0,โหล 375,375.0,1355,28.23,28.23,1966-04-22 00:00:00
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",ผงสตรอเบอรี่,150ก.,1*48ถุง,32,32.0,โหล 375,375.0,1355,28.23,28.23,1966-04-22 00:00:00
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",ผงแคนตาลูป,150ก.,1*48ถุง,32,32.0,โหล 360,360.0,1335,27.81,27.81,1966-11-30 00:00:00
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",ผงชาเขียว,150ก.,1*48ถุง,32,32.0,โหล 375,375.0,1355,28.23,28.23,1966-11-30 00:00:00
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",ผงชามะนาว,150ก.,1*48ถุง,32,32.0,โหล 375,375.0,1355,28.23,28.23,1966-04-22 00:00:00
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",ผงชาเย็น,150ก.,1*48ถุง,32,32.0,โหล 375,375.0,1355,28.23,28.23,1966-04-22 00:00:00
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",ผงนมเย็น,150ก.,1*48ถุง,32,32.0,โหล 375,375.0,1355,28.23,28.23,1966-04-22 00:00:00
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",ผงนมสดน้ำผึ้ง,120ก.,1*60ถุง,22,22.0,โหล 240,240.0,1110,18.33,18.33,1961-11-26 00:00:00
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",ผงโกโก้,150ก.,1*48ถุง,35,35.0,โหล 380,380.0,1395,29.06,29.06,30-11-66
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",ผงโกโก้ชิพ,150ก.,1*48ถุง,30,30.0,โหล 300,300.0,1380,23,23.0,16-10-59
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",ผงชอคโกแลค,150ก.,1*48ถุง,35,35.0,โหล 385,385.0,1395,29.06,29.06,8-4-66
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",ผงคาปูชิโนA,150ก.,1*60ถุง,35,35.0,โหล 370,370.0,1680,35,35.0,16-10-59
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",ผงเอสเปรสโซA,150ก.,1*60ถุง,35,35.0,โหล 370,370.0,1680,35,35.0,16-10-59
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",ผงมอคค่าA,150ก.,1*60ถุง,35,35.0,โหล 370,370.0,1680,35,35.0,16-10-59
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",ผงคาปูชิโนA,120ก.,1*60ถุง,35,35.0,โหล 370,370.0,1650,27.5,27.5,23-2-62
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",ผงชาเขียว,500ก.,1*20ถุง,75,75.0,โหล845,845.0,1280,64,64.0,25-2-62
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",ผงแคนตาลูป,500ก.,1*20ถุง,75,75.0,โหล845,845.0,1280,64,64.0,25-2-62
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",แก๊สโมซ่า,,1*36กล่อง,125,125.0,ลัง 4200,4200.0,4000,111,111.0,28-4-66
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",เฉาก้วย,900ก.,1*36 ซอง,55,55.0,ลัง 1050,1050.0,1000,49.55,49.55,22-5-64
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",ผงโฟมครีมชีส,180ก,1*12ซอง,40,40.0,โหล 450,450.0,โหล 410,34.16,34.16,15-7-64
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",ผงโฟมครีมชีสกลิ่นวานิลา,180ก,1*12ซอง,40,40.0,โหล 450,450.0,โหล 410,34.16,34.16,15-7-64
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",ผงสมูตตี้,180ก,1*12ซอง,40,40.0,โหล 450,450.0,โหล 410,34.16,34.16,15-7-64
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",ผงพุดดิ้ง,180ก,1*12ซอง,40,40.0,โหล 450,450.0,โหล 410,34.16,34.16,15-7-64
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",ผงพุดดิ้ง,ขนาด,บรรจุ,ราคา,,ราคา,,ทุน,ทุน,,วันที่
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",น้ำผึ้งฮันนี่ควีน,,1*12,95,95.0,,,900,75,75.0,
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",ฮันนี่ควีน ฟาร์มผึ้ง,กาญจนบุรี,,,,,,,,,
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",น้ำผึ้งฮันนี่ควีน(ขวดแก้ว),1000ก,1*12,95,95.0,,,900,75,75.0,
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",น้ำผึ้งฮันนี่โกลด,1000ก,1*12,95,95.0,,,800,66.67,66.67,10-4-69
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",น้ำผึ้งฮันนี่ควีน(ขวดแก้ว),400ก,1*24,45,45.0,,,850,35.42,35.42,10-4--69
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",ครีมเทียมบี วัน,1กก.,1*12ถุง,72,72.0,ลัง 840,840.0,814.15,67.85,67.85,6-68
ต้นทุนของกิน,"มุก,ผงติ่งฟง,",ครีมเทียมดรีมมี่,1กก.,1*12แพค,ห่อ 74,74.0,ลัง 860,860.0,ลัง 854.04,71.17,71.17,15-3-68
